taxon_name,med_w,med_w_lwr,med_w_upr,med_w_warnings,med_w_messages,med_wo,med_wo_lwr,med_wo_upr,med_wo_warnings,med_wo_messages,num_unburnt_pixels,num_pixels
Pultenaea campbellii,20462.64798573981,6466.836988705236,64748.804294839,NA,NA,8795.705677496442,5681.084118521095,13617.90051883313,NA,NA,29,41
Pultenaea canaliculata,35439.230082227885,16971.487973856707,74002.88240817575,NA,NA,9293.064525503747,7193.255992037453,12005.835517430958,NA,NA,206,274
Pultenaea capitellata,13667.376909312186,9632.269744636162,19392.853038113895,NA,NA,9446.80801695009,7403.077338523537,12054.741241824011,NA,NA,34,94
Pultenaea cinerascens,21652.749341914772,16219.767652168477,28905.565364317034,NA,NA,7850.883702541321,7021.0828250428,8778.756275454294,NA,NA,341,555
Pultenaea costata,10406.049853939392,7095.419512791548,15261.377197987455,NA,NA,9407.354880060797,6584.252813960497,13440.906408053143,NA,NA,4,74
Pultenaea cuneata,97554.38380566206,22165.864880525653,429347.46065621346,NA,NA,15495.912670536578,8383.519125494136,28642.304728891853,NA,NA,192,253
Pultenaea daltonii,11807.471836188517,5715.3432023473415,24393.35420926699,NA,NA,7266.5323212781295,6845.984485516286,7712.914349702565,NA,NA,28,56
Pultenaea daphnoides,59855.79796527408,47299.01646342949,75746.1109752628,NA,NA,16025.574961808223,14270.494051672837,17996.507473855072,NA,NA,3553,5308
Pultenaea densifolia,739373411.2771477,0.09006252426937966,606992803875329e4,NA,NA,7095795.373292561,3.9635058704600667,12703478593257.572,NA,NA,132,172
Pultenaea dentata,32355.29265738763,20861.176661065365,50182.450393559775,NA,NA,10567.009818957957,8607.224122389227,12973.020677305012,NA,NA,318,493
Pultenaea divaricata,15346.543305733092,11364.503546860004,20723.86096441621,NA,NA,9771.70356237877,7762.825354380855,12300.442963993699,NA,NA,62,189
Pultenaea elusa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2
Pultenaea fasciculata,8931.462507628967,8219.365014521274,9705.253676439645,NA,NA,7315.778391723327,6961.840216872242,7687.710692798875,NA,NA,55,168
Pultenaea ferruginea,33254.78839290289,22232.128546885804,49742.4683706976,NA,NA,15883.883438090059,12197.895057125037,20683.712385889066,NA,NA,253,529
Pultenaea flexilis,24897.304179176743,20328.762536024973,30492.547408724924,NA,NA,9989.321547632897,8931.120061771593,11172.903767034251,NA,NA,666,1127
Pultenaea foliolosa,20150.52700062656,16570.6052160615,24503.856866338934,NA,NA,7177.439916498042,6646.235767631053,7751.100857094824,NA,NA,584,876
Pultenaea glabra,30888.303577590283,12963.05229121371,73600.51294000044,NA,NA,12066.566271426804,7514.847322842766,19375.246805101513,NA,NA,63,104
Pultenaea graveolens,161637.10997524278,10493.549877885234,2489772.8247529943,NA,NA,7646.184638041772,4509.437340522381,12964.841310391354,NA,NA,157,174
Pultenaea gunnii,492372.1757580864,136112.89755753137,1781097.6315325492,NA,NA,30102.42111693253,17408.957950419826,52051.11987069246,NA,NA,1453,1817
Pultenaea gunnii subsp. gunnii,113765.10456415877,35337.04854959224,366258.63074926566,NA,NA,11912.947650769338,8358.650360769636,16978.616834608627,NA,NA,609,721
Pultenaea gunnii subsp. tuberculata,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,30,44
Pultenaea hispidula,51701.3774784177,27441.914401031103,97406.9226404043,NA,NA,18634.01685038816,12932.107500760452,26849.961149807328,NA,NA,385,705
Pultenaea humilis,657422.2362402389,36202.78050248951,11938419.941899087,NA,NA,42917.3686700154,11935.87421205615,154316.34925387878,NA,NA,718,909
Pultenaea involucrata,9744.92562329358,9118.836388524058,10414.00145341288,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,292,300
Pultenaea juniperina,15178.518388534018,14027.999895566158,16423.397646579982,NA,NA,9328.679928562386,8853.52417627553,9829.336598273323,NA,NA,1027,2614
Pultenaea kraehenbuehlii,11412.671547620273,7963.9389292388905,16354.855682740525,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,32,33
Pultenaea lapidosa,35145.78529976521,3610.67038772197,342104.39937623794,NA,NA,9022.32407622495,3645.1732518142408,22331.53985092856,NA,NA,15,20
Pultenaea largiflorens,888019.1307895347,4362.977120509065,180743092.35804334,NA,NA,20429.724355449947,5273.436056784939,79146.42990743405,NA,NA,1547,1688
Pultenaea laxiflora,64052.171241779484,22758.582518969717,180269.60323063112,NA,NA,10479.705075172893,7856.353454257318,13979.032270129235,NA,NA,575,692
Pultenaea linophylla,31141.293032426256,23524.22475349326,41224.74350987616,NA,NA,14263.377568200758,12019.279772226324,16926.46676909568,NA,NA,565,1079
Pultenaea luehmannii,50901.487096529156,5282.331218822707,490495.82112641126,NA,NA,22453.656476514727,4145.462120538083,121618.93523704197,NA,NA,13,40
Pultenaea maidenii,14087.655001168116,1948.5737507605959,101849.89064666934,NA,NA,4864.783494070133,2535.4755034024956,9333.996093599917,NA,NA,2,4
Pultenaea microphylla,55254.06757709611,29420.6596674595,103771.02411442732,NA,NA,11100.876412200725,9093.911086852606,13550.765555329835,NA,NA,1081,1277
Pultenaea mollis,30329.564626436568,21468.764572837797,42847.48138665711,NA,NA,14275.398345576634,11490.251055846787,17735.643628186488,NA,NA,356,837
Pultenaea muelleri,79359.2952282686,33497.354695034875,188011.79366145562,NA,NA,14262.774510403486,9592.21411987825,21207.48496565018,NA,NA,382,602
Pultenaea myrtoides,14030.87090155418,11773.332840539117,16721.292171254467,NA,NA,6450.005454135793,5866.645293031575,7091.373055704791,NA,NA,227,421
Pultenaea paleacea,35261.80551159222,23713.67193648698,52433.673336949876,NA,NA,9938.280715171537,8305.551365918507,11891.97673002743,NA,NA,420,614
Pultenaea parrisiae,30143.701968929745,5845.148274482302,155452.47540741556,NA,NA,26900.013194390303,5678.499338300859,127429.91884804778,NA,NA,2,27
Pultenaea parviflora,42360.47505816958,18060.75384523272,99354.09465909174,NA,NA,8026.163332897084,5988.570754936332,10757.040449633394,NA,NA,153,191
Pultenaea patellifolia,27893.66096905636,3888.085620318122,200112.9600106382,NA,NA,10919.772821152395,3925.630179210076,30375.10744060275,NA,NA,12,26
Pultenaea pedunculata,220093.57401789995,58459.204018276454,828632.2425606132,NA,NA,14897.761719633185,9983.099299625017,22231.903900154983,NA,NA,1199,1368
Pultenaea penna,2351389.659077031,23.85914228771313,231736466556.1222,NA,NA,128222.87041074106,217.46271943129977,75604243.97968455,NA,NA,33,45
Pultenaea petiolaris,9876.688065242028,8330.203226864567,11710.274585318986,NA,NA,5275.539016416459,4711.435203178914,5907.1834193865025,NA,NA,111,251
Pultenaea pinifolia,NA,NA,NA,NA,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,2,2
Pultenaea platyphylla,75088.45468014754,9459.370909514768,596051.902413646,NA,NA,14928.443969078733,5996.190450501329,37166.67126863704,NA,NA,62,83
Pultenaea polifolia,18305.591334191995,13920.955765635184,24071.240490660064,NA,NA,9059.761963501487,7684.600908516958,10681.008397500316,NA,NA,163,324
Pultenaea procumbens,18739.031607317895,14912.522054718966,23547.412321776912,NA,NA,8841.761402784832,8114.344814339412,9634.387802404468,NA,NA,673,941
Pultenaea prolifera,2063297.3758672192,655.8703810923486,6490910679.897167,NA,NA,22010.49510546134,1393.2118957488199,347730.23132073524,NA,NA,71,79
Pultenaea prostrata,1057100.144382639,39477.726000451796,28306106.46725211,NA,NA,34333.55187844667,9221.700944651391,127828.12971978786,NA,NA,398,469
Pultenaea pycnocephala,8104.045057061648,7019.931408786419,9355.582335844962,NA,NA,6465.708846769672,5763.279609685148,7253.750246811197,NA,NA,24,88
Pultenaea rariflora,9844.110177489141,6909.519543805367,14025.071435455398,NA,NA,5283.826385108202,4184.962440912682,6671.223854968905,NA,NA,23,48
Pultenaea reflexifolia,1405466.6590217047,933.2826254616589,2116546987.7300172,NA,NA,9619.944377437703,2796.056320141774,33097.806062898926,NA,NA,208,213
Pultenaea reticulata,26151.53707252495,16158.73274934936,42324.04247685722,NA,NA,7203.796289725696,6030.021218492391,8606.052798739609,NA,NA,170,255
Pultenaea retusa,28280.602505879935,23669.781422185082,33789.60134147909,NA,NA,11288.528844184817,10238.582923907437,12446.144589837437,NA,NA,1192,2052
Pultenaea robusta,8125.626899605748,6637.801755609081,9946.939505357073,NA,NA,5200.259049402537,4473.4125704684175,6045.204584843675,NA,NA,37,98
Pultenaea rosmarinifolia,28207.351853981403,18045.745767156728,44090.9845944078,NA,NA,10855.54143504364,8668.035870149364,13595.096007132537,NA,NA,229,361
Pultenaea scabra,24235.87095452093,20995.348274608732,27976.55143613654,NA,NA,12530.168338924634,11381.858230514,13794.330892373,NA,NA,965,2345
Pultenaea sericea,54603.16616179316,11583.186783960402,257399.4368303706,NA,NA,13208.400125145667,6408.9833638376995,27221.45213394353,NA,NA,60,88
Pultenaea setulosa,28030.9215258386,17603.511466025313,44634.990189552875,NA,NA,9437.523613061767,7664.758542325735,11620.307600723518,NA,NA,218,327
Pultenaea spinosa,36751.93618401719,28294.486243151496,47737.386064078106,NA,NA,8439.466229360241,7479.717927623611,9522.363132634966,NA,NA,839,1213
Pultenaea stipularis,18183.24599020065,12508.969465213931,26431.46868809579,NA,NA,11214.932098867801,9178.163453327794,13703.689482301834,NA,NA,267,438
Pultenaea stricta,478026.2951662738,30618.920825326783,7463004.335586484,NA,NA,20561.978766005377,7760.128364154729,54482.9867411231,NA,NA,421,500
Pultenaea subalpina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,33
Pultenaea subspicata,25334.850327962584,13808.36772981163,46483.02056401138,NA,NA,9469.899384198132,7775.713248085101,11533.217787952906,NA,NA,366,450
Pultenaea tarik,5747.02184749982,5141.793966743836,6423.489608735948,NA,NA,4761.2715453051305,4316.451416132856,5251.931399807651,NA,NA,22,96
Pultenaea tenella,10032.603580395658,8040.932843975232,12517.59423370678,NA,NA,8753.994802335448,7191.895015957532,10655.387047403008,NA,NA,14,109
Pultenaea tenuifolia,680627.7516176993,110263.84240110239,4201324.080354494,NA,NA,36655.906441092506,16853.199983081584,79727.02385107781,NA,NA,1059,1297
Pultenaea trinervis,42177.10129175714,10942.91558241278,162562.51453078596,NA,NA,10718.128274570998,7048.157569593555,16299.050152589427,NA,NA,241,291
Pultenaea tuberculata,24196.42112581035,20218.11848680658,28957.53112138555,NA,NA,11961.598798523302,10738.504796477602,13324.000736468117,NA,NA,826,1556
Pultenaea vestita,112510.07584585223,2512.7269786201678,5037760.677760012,NA,NA,21187.36318153427,3318.2303672636253,135284.26567816085,NA,NA,37,55
Pultenaea victoriensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14
Pultenaea villifera,12733.193811218154,9737.896388859946,16649.82026503428,NA,NA,8306.403585117248,7237.1323962643555,9533.657357776563,NA,NA,66,129
Pultenaea villifera var. villifera,21964.290856975436,8449.236183615601,57097.4774956963,NA,NA,11440.799257254592,6383.107334388146,20505.98255486544,NA,NA,23,43
Pultenaea villosa,30167.449123621067,25186.528172224425,36133.40355618734,NA,NA,8645.930736121823,7977.301099816228,9370.602583314567,NA,NA,1472,2106
Pultenaea viscidula,10330.392342137473,8729.728422522456,12224.550498863797,NA,NA,7893.618196497919,6990.973922892602,8912.807989176677,NA,NA,43,151
Pultenaea viscosa,NA,NA,NA,NA,NA,NA,NA,NA,"no non-missing arguments to max; returning -Inf, Ran out of iterations and did not converge",NA,4,4
Pultenaea vrolandii,22952.378960614053,6451.151216836854,81661.65731423469,NA,NA,14115.791690110804,6103.969959023053,32643.603486949738,NA,NA,32,70
Pultenaea weindorferi,35192.86714338188,8774.054077207069,141159.136571674,NA,NA,9848.308595828532,5785.408247098044,16764.449120305388,NA,NA,53,80
Pultenaea williamsoniana,16326.891451703294,4500.066073639078,59236.326781339056,NA,NA,12262.46768554042,4052.9869810737573,37100.56667862423,NA,NA,3,34
Pultenaea williamsonii,274657.8846826261,213.5638839376115,353228983.4191826,NA,NA,28789.74246918925,1052.2238671810012,787711.9093133662,NA,NA,26,35
Pupalia lappacea,2337.4629877883685,1370.8732870381257,3985.5858823285766,NA,NA,1169.5529914855797,802.7599414664717,1703.9392840082314,NA,NA,8,14
Pycnarrhena novoguineensis,121693.49109480884,13135.349441941966,1127439.0407578596,NA,NA,2766.2076498584247,1616.5454233991088,4733.491958453982,NA,NA,53,57
Pycnosorus chrysanthus,437295.05536772485,64780.071658971065,2951941.246001686,NA,NA,12066.307353818649,6742.814230345572,21592.73089588829,NA,NA,368,414
Pycnosorus globosus,9150660.955893766,104654.87894812916,800102171.7412769,NA,NA,49020.70939667263,10756.519860329787,223402.17662921266,NA,NA,716,772
Pycnosorus pleiocephalus,2398654.376043163,3374.8903504530736,1704808813.9926133,Ran out of iterations and did not converge,NA,15273.21720005075,2561.2998067471726,91075.30599324033,NA,NA,1017,1028
Pycnosorus thompsonianus,9472.39066407513,8666.517837756706,10353.199124792069,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,126,130
Pyrorchis nigricans,108435.96476073134,54584.61764333726,215415.2389675265,NA,NA,14781.682436858138,11551.047545803442,18915.871897999605,NA,NA,1744,2171
Pyrrosia longifolia,67259.19475017922,25919.886498497443,174530.05740224876,NA,NA,2846.0053787514676,1987.2537803333187,4075.8491421884337,NA,NA,132,150
Pyrrosia rupestris,48122.96425024879,38717.89539862019,59812.64385339638,NA,NA,13307.657826695438,11963.979017915568,14802.24568826288,NA,NA,2390,3542
Quinetia urvillei,239985.42507548968,35400.79645407565,1626884.421184622,NA,NA,24058.904022868257,10481.246913916604,55225.38182103477,NA,NA,329,424
Quintinia sieberi,35145.358659150814,22929.63556600205,53868.98678458649,NA,NA,10968.747552551446,9006.21731484293,13358.929577828183,NA,NA,409,597
Quoya loxocarpa,15326.810258972206,10809.092866940096,21732.73147028067,NA,NA,7736.284414399289,6497.883348154672,9210.706522990144,NA,NA,72,140
Quoya oldfieldii,NA,NA,NA,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,62,66
Quoya verbascina,162566.13771919155,431.31796921040956,61272080.04181934,NA,NA,18903.157484702515,2294.7234616887663,155717.83217333467,NA,NA,76,90
Radyera farragei,30884.895003546244,4645.134014583932,205349.67051225415,NA,NA,8266.120021778079,5943.976788409273,11495.458789085642,NA,NA,131,144
Ranunculus acrophilus,10419.90153256152,6622.918323051125,16393.731985246446,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,17,23
Ranunculus amphitrichus,25018.64830846789,18168.241780951797,34452.027374440375,NA,NA,9779.561323153104,8625.468577012545,11088.072354491998,NA,NA,696,961
Ranunculus amplus,8868.412375095904,0,Inf,NA,NA,NA,NA,NA,NA,NA,23,28
Ranunculus anemoneus,5702877.868761132,14104.336579984609,2305873502.207715,NA,NA,239459.3254129719,7326.862766701942,7826101.06849955,NA,NA,99,139
Ranunculus collinus,12428.174513300664,10299.436350223476,14996.890750211296,NA,NA,7569.999607266984,7049.795203368153,8128.589895298516,NA,NA,149,244
Ranunculus colonorum,58494.194709952055,11973.488292395346,285762.2383060166,NA,NA,11208.356051915312,6055.987528277655,20744.303848035754,NA,NA,81,111
Ranunculus diminutus,304522.88214673375,11199.382984298672,8280294.180578086,NA,NA,11933.147331235996,4813.825393564869,29581.464549866167,NA,NA,151,164
Ranunculus dissectifolius,9435.186507583274,7738.412363403293,11504.00628091237,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,35,53
Ranunculus eichlerianus,30032.18595219215,15475.449774676817,58281.48494545992,NA,NA,19241.899699309815,11081.353246269162,33412.04777159816,NA,NA,34,136
Ranunculus glabrifolius,594540.8821111609,4286.438567105707,82464464.3723879,NA,NA,28009.872707067632,4726.751595400585,165981.42577019506,NA,NA,243,279
Ranunculus graniticola,12184.519578277961,11002.52135238142,13493.499589646828,NA,NA,9281.741798466715,8584.905106939757,10035.140719699117,NA,NA,214,783
Ranunculus gunnianus,120819.90249696391,34348.09146709715,424985.73329348234,NA,NA,33563.96750170651,14812.489613953785,76053.38088435722,NA,NA,135,257
Ranunculus hamatosetosus,9444.795909295275,8518.805196915262,10471.44144117091,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,130,141
Ranunculus inundatus,141056.51856185135,61254.42069733186,324824.57922676223,NA,NA,14568.682879709351,11017.607399441718,19264.302416538405,NA,NA,1420,1639
Ranunculus lappaceus,20716.86730687856,19023.83282809823,22560.57414344503,NA,NA,8868.186300974474,8522.991495148335,9227.362049294494,NA,NA,3378,5273
Ranunculus meristus,132954.54330524756,17445.221330844815,1013280.958164314,NA,NA,11482.686190563467,5280.435928937822,24969.92368156227,NA,NA,87,109
Ranunculus millanii,11866.584115075426,9758.719797133544,14429.742987550735,NA,NA,8651.636473803932,7459.632849359704,10034.114974073991,NA,NA,60,197
Ranunculus muelleri,982691.826656183,28414.395384626212,33985703.83444991,NA,NA,122169.8113022227,12574.933366588371,1186921.8196636871,NA,NA,87,144
Ranunculus niphophilus,11902.228261283639,7902.052912554132,17927.3714250428,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,51,63
Ranunculus pachycarpus,98586.18933718387,24069.88901860061,403792.3365793789,NA,NA,11952.50239058465,7656.968611491046,18657.816251529854,NA,NA,328,386
Ranunculus papulentus,21224.17180141498,9390.441506799825,47970.637837399576,NA,NA,8576.823085035825,6864.813473544916,10715.789222167596,NA,NA,149,176
Ranunculus pentandrus var. pentandrus,10467.102185972117,8611.914516920242,12721.936330919676,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,72,77
Ranunculus pentandrus var. platycarpus,147949221.12082443,0.544905761838404,40170197423513370,NA,NA,243459.21646524768,186.40038665414897,317984265.7292736,NA,NA,488,511
Ranunculus pimpinellifolius,10385.84017795048,9596.991949314473,11239.529716354044,NA,NA,7789.2720088721735,7437.598567461874,8157.573695040714,NA,NA,211,544
Ranunculus plebeius,27381.87884397673,22741.034743013548,32969.79655934793,NA,NA,14444.488080385983,12773.125713429012,16334.548064852757,NA,NA,872,1993
Ranunculus pumilio,148745.09304782795,35635.603990051764,620870.7087435243,NA,NA,14219.154805411985,8900.743115861655,22715.447547291395,NA,NA,513,598
Ranunculus pumilio var. politus,11600227.150880225,2028.6907160614196,66331091716.76443,NA,NA,28674.45615230165,1667.0419132666136,493223.6130878666,NA,NA,83,90
Ranunculus pumilio var. pumilio,116069.19775488983,19844.23594116924,678890.2685597644,NA,NA,18076.28058144924,9176.87120725373,35606.026529063834,NA,NA,421,504
Ranunculus robertsonii,173980.43769826918,21164.138709672174,1430211.411714479,NA,NA,15794.29846374841,7146.900938891263,34904.62035152616,NA,NA,195,246
Ranunculus scapiger,16967.37659739197,13588.238203227973,21186.842936660763,NA,NA,9277.914393456813,8159.071155251306,10550.183207669506,NA,NA,222,449
Ranunculus sessiliflorus,61129.63161606511,35722.09120428765,104608.42956101344,NA,NA,11196.550939836328,9282.619589776421,13505.105076849246,NA,NA,1021,1295
Ranunculus sessiliflorus var. pilulifer,109681.24501145958,10476.566679377822,1148274.6089846152,NA,NA,11170.008887916949,5939.117540488683,21008.01974460965,NA,NA,193,216
Ranunculus sessiliflorus var. sessiliflorus,151590.8520963838,32283.16840141652,711819.4271879273,NA,NA,20329.135855508302,11210.11319158689,36866.15447753668,NA,NA,906,1102
Ranunculus trichophyllus,21237.059218635408,10385.318098138743,43427.91236569425,NA,NA,9451.025372963673,7279.891044158568,12269.67272704934,NA,NA,141,184
Ranunculus undosus,206685.8174286408,38283.032566254486,1115873.645908637,NA,NA,11924.195538539789,6816.4305014233405,20859.369021901184,NA,NA,252,289
Ranunculus victoriensis,51792.48334461416,22688.13405213418,118231.90593101257,NA,NA,30007.627737929633,15104.60879896725,59614.766224182684,NA,NA,46,170
Regelia ciliata,19698.10060230769,5647.331966934113,68707.69588374055,NA,NA,8150.238543524494,6307.8462786315185,10530.755725829655,NA,NA,74,97
Regelia inops,521500.733996501,138.14320203775839,1968703573.8794742,NA,NA,28735.293050786066,1508.4506872963598,547394.1400063339,NA,NA,104,118
Remusatia vivipara,1946.3522131517782,1331.9820339629457,2844.097623726816,NA,NA,1134.299533517364,892.7407711403721,1441.2195267996804,NA,NA,9,17
Rhadinothamnus anceps,72813.38482763,3111.7361885483274,1703804.1430272725,NA,NA,8199.658053029767,4124.132168586357,16302.676402745356,NA,NA,54,66
Rhagodia baccata,44125.93766813047,13896.026609575787,140119.07358827224,NA,NA,9259.751550245282,6675.610243244954,12844.21882763952,NA,NA,184,228
Rhagodia baccata subsp. baccata,34995.52356020703,1925.9542864730734,635885.6375016704,NA,NA,10959.123447066895,4577.0285111512085,26240.253132669146,NA,NA,74,89
Rhagodia candolleana subsp. candolleana,2025816.2254957363,204296.67480570075,20088096.800326783,NA,NA,27340.811185013976,14106.31321883277,52991.87283439882,NA,NA,3252,3443
Rhagodia crassifolia,91478659879.06763,0.001038546616711011,8057746353044763e9,NA,NA,5910229.786387326,5.034602004095895,6938148457312.431,NA,NA,1679,1739
Rhagodia drummondii,10686.894190022924,10004.092076500488,11416.299105945154,Ran out of iterations and did not converge,NA,9727.536262029218,6011.58714137025,15740.429191803234,NA,NA,535,571
Rhagodia eremaea,25744.660069390673,20392.06631738439,32502.22472665489,NA,NA,7051.284990066576,6379.157541343711,7794.229831901116,NA,NA,614,886
Rhagodia parabolica,568983.751545008,223447.8003626117,1448850.7338038736,NA,NA,16517.601544486835,12366.972896277168,22061.27263888191,NA,NA,2958,3303
Rhagodia preissii subsp. obovata,3603591.8130490854,18.90007393097864,687080590398.6222,NA,NA,27410.214536098858,933.4360362803706,804896.9953087334,NA,NA,176,185
Rhagodia preissii subsp. preissii,13540031.951722847,120846.15475324435,1517073221.1382473,NA,NA,75462.31544938935,12471.561557638373,456603.6920609542,NA,NA,836,916
Rhagodia spinescens,1481301.7284346444,268502.20138370176,8172204.173208167,NA,NA,15721.984708185544,10879.857157037928,22719.1220984482,NA,NA,6857,7069
Rhagodia ulicina,8830687.9257342,8.61108310592441,9055893234621.906,NA,NA,35363.120214536284,1035.9458119445214,1207157.996961635,NA,NA,763,783
Rhamnella vitiensis,121111.49655686184,18135.47537427404,808801.2194623781,NA,NA,5573.250424907927,3271.713094595122,9493.839893861552,NA,NA,86,97
Rhaphidophora australasica,169137.93697048232,21652.284436565904,1321229.7208842745,NA,NA,1711.2969365915612,982.2934142405815,2981.326315265723,NA,NA,69,73
Rhaponticum australe,3965793.8173618554,2625.313758250674,5990720367.193466,NA,NA,12903.549619887814,2091.4650346137296,79610.02935134308,NA,NA,113,119
Rhodamnia australis,4037.4628736529867,2988.0455691965612,5455.441049551783,NA,NA,1526.4717898660724,1232.657077716699,1890.319836213574,NA,NA,48,77
Rhodamnia rubescens,43888.363001748265,30183.073715184844,63816.84069519318,NA,NA,11385.923433505997,10011.290603121091,12949.304697362903,NA,NA,2609,3076
Rhodamnia sessiliflora,78284.20651706698,19743.853263333265,310396.198161987,NA,NA,3494.7453611731116,2467.641101797006,4949.3603954590235,NA,NA,92,102
Rhodanthe anthemoides,18727.779764962976,15587.14956631741,22501.210592272506,NA,NA,8454.602751765067,7676.082293281807,9312.081991709994,NA,NA,451,779
Rhodanthe charsleyae,3693570521378969e5,3693570521378969e5,3693570521378969e5,NA,NA,11616.433226609282,7438.128422333352,18141.864894817303,NA,NA,388,454
Rhodanthe chlorocephala subsp. rosea,4120248.3927415507,32734.644895056408,518607941.9011234,NA,NA,29905.415307305888,5600.433909775908,159690.10242962267,NA,NA,210,232
Rhodanthe citrina,93232.31276192082,38029.93405347877,228563.744830935,NA,NA,11703.77457949058,8597.918338216981,15931.570180036864,NA,NA,532,649
Rhodanthe corymbiflora,5397644.2682956,552214.1740723194,52759536.09124268,NA,NA,19805.364400248014,11139.846826011175,35211.65642158697,NA,NA,2567,2679
Rhodanthe diffusa,3554108.760353199,7194.699570042902,1755693751.6911538,NA,NA,18350.810467906682,3196.7408127871195,105342.36728921153,NA,NA,152,162
Rhodanthe diffusa subsp. diffusa,12223.7652260018,8768.468334116718,17040.654149258855,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,66,73
Rhodanthe diffusa subsp. leucactina,309742.52316692437,1783.8572182457956,53782572.77348587,NA,NA,11687.465081168226,3893.405475994181,35084.15469843823,NA,NA,189,199
Rhodanthe floribunda,169983.69438976987,79720.965362204,362444.88795532903,NA,NA,9091.29230439765,7679.766556831836,10762.253663879128,NA,NA,2356,2554
Rhodanthe laevis,7264871.0083476035,76559.02684000216,689381160.4767272,NA,NA,44500.33128648756,9786.854762942625,202340.74506810497,NA,NA,694,746
Rhodanthe manglesii,452024.50959933765,60973.34129307365,3351073.648669015,NA,NA,14257.184987021565,7057.146264195753,28803.048164868622,NA,NA,259,300
Rhodanthe microglossa,9875.900424943251,9357.09308862732,10423.473217546301,Ran out of iterations and did not converge,NA,8308.442919501105,5598.261236099415,12330.654257696755,NA,NA,485,495
Rhodanthe moschata,180597.02203865757,5206.237617186658,6264655.355253649,NA,NA,8680.083820121177,5978.4840339902785,12602.501687044245,NA,NA,1217,1255
Rhodanthe polygalifolia,5908911.774849898,538.7006635140693,64813802409.67139,NA,NA,27521.941203450166,2323.6613922615165,325975.7424763887,NA,NA,352,367
Rhodanthe pygmaea,7487544.38952089,247686.82220087963,226347613.03359562,NA,NA,33835.56795197906,12787.459267428707,89528.78243366627,NA,NA,2570,2688
Rhodanthe stricta,354989.3485383927,61411.59605037276,2052013.7185873978,NA,NA,10164.88157192305,6945.350761139746,14876.83213198365,NA,NA,951,1006
Rhodanthe stuartiana,10086.742537923197,9418.693982149249,10802.174401161814,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,371,381
Rhodanthe tietkensii,30265.735579077467,18866.330802946708,48552.88289546816,NA,NA,7857.905015563851,6428.271469688053,9605.485942027262,NA,NA,211,300
Rhodanthe troedelii,133005.13622590114,10979.460120888798,1611223.6911188338,NA,NA,2746.8239137624,1839.7536467148566,4101.115182834256,NA,NA,63,66
Rhodanthe uniflora,10965.103241412899,9838.634641153643,12220.546191635536,Ran out of iterations and did not converge,NA,NA,NA,NA,NA,NA,239,241
Rhodomyrtus macrocarpa,15298.036594761112,10742.126417831023,21786.182227960027,NA,NA,2857.0095769466634,2389.503145254365,3415.9836696494713,NA,NA,138,184
Rhodomyrtus trineura,20868.392736812544,8402.290295644572,51829.894004446825,NA,NA,2335.9671569004977,1662.919459251625,3281.4232389664435,NA,NA,34,40
Rhus taitensis,9984.081138419564,5881.439327645483,16948.55130273886,NA,NA,1366.7375411158193,1046.210586654829,1785.4641600100797,NA,NA,55,66
Rhynchosia australis,11657.23031470854,8951.041530615874,15181.587320912558,NA,NA,2512.4818640222843,2152.179586193983,2933.1033327959103,NA,NA,190,265
Rhynchosia minima,5782.420060671439,5407.994311785097,6182.769402177624,NA,NA,2244.3070098513103,2141.880195947127,2351.6319745607607,NA,NA,1068,1842
Rhynchospora brownii,7503.461845862286,6186.422955503555,9100.88755283438,NA,NA,3329.7682109515745,2905.180161336934,3816.409214897488,NA,NA,113,219
Rhynchospora corymbosa,83167.75835290652,26579.026224461028,260238.1280274954,NA,NA,3643.25126145293,2713.041307826235,4892.398695069371,NA,NA,152,167
Rhynchospora exserta,912.484547601555,861.9114658636365,966.0250299342748,NA,NA,859.9927389235241,816.8517485438902,905.4121660626474,NA,NA,25,228
Rhynchospora longisetis,1017.3076736706868,960.5954966286032,1077.3680561084248,NA,NA,940.1989804831555,893.3264932396754,989.5308485655751,NA,NA,33,251
Rhynchospora pterochaeta,1160.3497409360457,1092.994774984432,1231.855405081442,NA,NA,1030.315507394333,977.8728347930942,1085.5706458006407,NA,NA,54,305
