taxon_name,mean_fri,mean_fires,lwr_confint,upr_confint,dispersion_ratio,dispersion_p_value,num_unburnt_pixels,num_pixels,warnings,messages,error
Acacia argyrophylla,179.00222222222223,0.12385321100917432,0.1705709116903899,0.07713551032795873,1.0290151903055127,0.3702131862484409,193,218,NA,NA,NA
Acacia arida,11.206813186813186,1.9782608695652177,2.26567223504277,1.6908495040876654,3.188262287163385,1.2462003147986377e-22,25,92,NA,NA,NA
Acacia armitii,10.112631578947369,2.1923076923076925,2.761449057428103,1.623166327187282,2.299649122807018,2.2964862156191977e-4,9,26,NA,NA,NA
Acacia aspera,345.6504545454546,0.0641399416909621,0.09094231746138169,0.037337565920542506,1.7591706539074956,1.4612312195221417e-16,328,343,NA,NA,NA
Acacia aspera subsp. aspera,1157.274,0.019157088122605366,0.035949016229500336,0.002365160015710393,1.386153846153846,3.660810023255883e-5,257,261,NA,NA,NA
Acacia aspera subsp. parviceps,363.5880000000001,0.06097560975609755,0.11442308824267788,0.0075281312695172214,0.9506172839506175,0.6052537984548146,77,82,NA,NA,NA
Acacia asperulacea,8.521593749999997,2.6016260162601634,2.886679234855259,2.316572797665068,1.6996926229508194,2.2740250290227016e-6,25,123,NA,NA,NA
Acacia assimilis subsp. atroviridis,119.71800000000002,0.18518518518518517,0.2789018192415622,0.09146855112880817,1.0950000000000002,0.2626726549164262,68,81,NA,NA,NA
Acacia aulacocarpa,22.795184381778743,0.9725738396624474,1.0613565077743132,0.8837911715505815,3.592488982036477,1.1856436740178234e-137,287,474,NA,NA,NA
Acacia auriculiformis,6.529647124201168,3.395283018867924,3.5062110052191033,3.284355032516745,5.9265069695941675,0,391,1060,NA,NA,NA
Acacia auronitens,94.222500000000025,0.23529411764705876,0.35058823529411764,0.11999999999999991,1.1567164179104479,0.17865468927547443,55,68,NA,NA,NA
Acacia ausfeldii,1878.9074999999998,0.011799410029498527,0.023362831858407082,2.359882005899712e-4,0.9911242603550292,0.5358818594098786,335,339,NA,NA,NA
Acacia axillaris,NA,NA,NA,NA,NA,NA,45,45,NA,"Error: no valid set of coefficients has been found: please supply starting values
","Error: no valid set of coefficients has been found: please supply starting values
"
Acacia ayersiana,68.68352941176471,0.3227848101265823,0.3854273091113597,0.26014231114180486,1.3678182384064737,1.5027576360314305e-5,244,316,NA,NA,NA
Acacia baileyana,273.1401960784314,0.08116710875331565,0.09026153770336615,0.07207267980326515,1.4813173168798783,8.753809769442113e-75,3522,3770,NA,NA,NA
Acacia barbinervis,53.841428571428594,0.4117647058823528,0.7168042688050937,0.10672514295961183,1.2321428571428572,0.23336565578170482,12,17,NA,NA,NA
Acacia barbinervis subsp. borealis,42.324545454545465,0.5238095238095237,0.8333611709093611,0.21425787670968638,0.8818181818181818,0.6113490083710877,12,21,NA,NA,NA
Acacia barrettiorum,5.5425,4,7.92,0.08000000000000007,NA,1,0,1,NA,NA,NA
Acacia barringtonensis,22.622448979591844,0.9799999999999998,1.1740301007575884,0.7859698992424111,1.463203463203464,0.0018363745165766371,53,100,NA,NA,NA
Acacia basedowii,28.216363636363635,0.7857142857142858,1.0178780210391638,0.5535505503894078,0.8661157024793389,0.7491358654700394,24,56,NA,NA,NA
Acacia baueri subsp. baueri,26.663918918918924,0.8314606741573033,1.0209051407123992,0.6420162076022072,1.3731572481572483,0.011613837498617151,49,89,NA,NA,NA
Acacia beadleana,10.623124999999998,2.086956521739131,2.677359927449565,1.4965531160286962,0.606060606060606,0.9234458645796925,4,23,NA,NA,NA
Acacia betchei,18.29025,1.2121212121212122,1.3999413398160614,1.024301084426363,0.6049618320610686,0.9998967013418641,33,132,NA,NA,NA
Acacia bidentata,80.76214285714288,0.2745098039215686,0.3575310573129373,0.19148855053019992,2.024436090225564,1.2741158692380485e-12,127,153,NA,NA,NA
Acacia biflora,77.11304347826085,0.2875000000000001,0.4049978723211617,0.17000212767883846,0.8976334617501371,0.7301258119716787,59,80,NA,NA,NA
Acacia binervata,83.50160583941607,0.2655038759689922,0.29117270314477905,0.23983504879320536,1.1732102161470988,2.3686720727810535e-6,1216,1548,NA,NA,NA
Acacia binervia,87.91926470588236,0.25216316440049447,0.2867668719899728,0.21755945681101613,1.2199330227140361,1.6700606779634184e-5,647,809,NA,NA,NA
Acacia bivenosa,21.119289099526068,1.0497512437810945,1.1499093821516948,0.9495931054104942,2.1546607415111514,4.818936726561285e-36,192,402,NA,NA,NA
Acacia blakei subsp. diphylla,39.679261363636364,0.5587301587301587,0.6412772646234487,0.4761830528368688,0.8872683844817602,0.9254229265509563,175,315,NA,NA,NA
Acacia blakelyi,90.60782608695654,0.24468085106382975,0.31539024876024213,0.1739714533674174,2.464078121367124,4.1009844053846586e-25,157,188,NA,NA,NA
Acacia blayana,41.38399999999999,0.5357142857142858,0.806823119948805,0.2646054514797666,0.48148148148148145,0.9892471616165163,13,28,NA,NA,NA
Acacia boormanii,64.17631578947369,0.34545454545454546,0.40416577320923314,0.2867433176998578,0.822094298245614,0.9953959162689965,262,385,NA,NA,NA
Acacia brachybotrya,168.20522388059706,0.13180327868852457,0.15002478418515758,0.11358177319189156,1.0380316266436846,0.14712246499958653,1339,1525,NA,NA,NA
Acacia brachystachya,133.02,0.16666666666666666,0.20341953809691676,0.12991379523641655,1.6723044397463003,2.1925360958330775e-18,417,474,NA,NA,NA
Acacia brockii,5.157918367346938,4.298245614035088,4.836471099145564,3.7600201289246127,2.7583090379008746,3.752964087438253e-11,6,57,NA,NA,NA
Acacia browniana,51.268125,0.43243243243243246,0.582262626067636,0.2826022387972289,1.018835616438356,0.4332078998357716,49,74,NA,NA,NA
Acacia browniana var. browniana,45.923571428571435,0.48275862068965514,0.6092008358289125,0.3563164055503978,1.0260869565217392,0.40516432775033717,74,116,NA,NA,NA
Acacia brownii,48.093650793650795,0.4609756097560976,0.493836030593098,0.42811518891909717,1.2567219010172035,4.820456942027392e-12,1090,1640,NA,NA,NA
Acacia brunioides subsp. brunioides,37.77111111111112,0.5869565217391304,0.7435108661691856,0.4304021773090751,1.540903540903541,7.10784711765234e-4,62,92,NA,NA,NA
Acacia bulgaensis,70.01052631578948,0.31666666666666665,0.45905736548899534,0.17427596784433796,1.5512934879571811,0.00424486396745045,48,60,NA,NA,NA
Acacia burbidgeae,24.608700000000002,0.9009009009009009,1.0774774774774776,0.7243243243243243,0.8870909090909088,0.7955189502101612,49,111,NA,NA,NA
Acacia burkittii,716.6126470588234,0.030937215650591453,0.04133636552674867,0.02053806577443423,1.2643308689596056,4.93509062581425e-9,1070,1099,NA,NA,NA
Acacia buxifolia,62.6372658227848,0.3539426523297492,0.3888478759427685,0.3190374287167299,1.016588522449906,0.3432415119102927,788,1116,NA,NA,NA
Acacia buxifolia subsp. buxifolia,49.220188679245275,0.4504249291784704,0.4908470690736257,0.41000278928331507,0.9949590422180212,0.5404779580823437,682,1059,NA,NA,NA
Acacia buxifolia subsp. pubiflora,26.756896551724143,0.8285714285714285,1.0026825042290863,0.6544603529137707,1.4496021220159152,0.001874250021138452,59,105,NA,NA,NA
Acacia caerulescens,82.52166666666666,0.2686567164179105,0.39276978726498213,0.14454364557083887,0.8552188552188549,0.7929836518729733,50,67,NA,NA,NA
Acacia calamifolia,330.56038461538463,0.06706792777300086,0.08195206474462818,0.05218379080137353,0.9850611236153405,0.6360978659253423,1087,1163,NA,NA,NA
Acacia calcicola,16.143203883495143,1.3733333333333335,1.526460692574418,1.220205974092249,7.64121012482663,4.287840167226453e-227,159,225,NA,NA,NA
Acacia calligera,8.120879120879122,2.7299999999999995,3.0538451481804225,2.4061548518195766,2.0783290783290784,1.7816663898237764e-9,20,100,NA,NA,NA
Acacia cambagei,502.0432258064516,0.044159544159544165,0.05970486916117784,0.028614219157910487,1.15102848465326,0.0033227285150951636,674,702,NA,NA,NA
Acacia carneorum,6717.510000000002,0.0033003300330032995,0.009768976897689767,-0.0031683168316831677,1.0000000000000002,0.4891777869543697,302,303,NA,NA,NA
Acacia cataractae,4.95564705882353,4.473684210526316,4.8619564208709996,4.085412000181632,1.5556480999479434,1.4286523427531808e-4,5,114,NA,NA,NA
Acacia catenulata subsp. occidentalis,41.17285714285714,0.5384615384615385,0.7687653426182935,0.30815773430478355,0.8646616541353381,0.7058837470951778,22,39,NA,NA,NA
Acacia cavealis,115.28400000000002,0.1923076923076923,0.36087281676536875,0.023742567850015828,0.84,0.6926096656959821,21,26,NA,NA,NA
Acacia cedroides,42.756428571428565,0.5185185185185186,0.7901351288176641,0.24690190821937313,0.4999999999999999,0.9839733578287518,13,27,NA,NA,NA
Acacia celastrifolia,66.50999999999999,0.3333333333333334,0.4437668226178596,0.22289984404880725,3.038461538461538,3.088388559874832e-23,84,105,NA,NA,NA
Acacia celsa,74.8838080495356,0.2960586617781852,0.32834602518881617,0.2637712983675542,3.673252478200357,0,919,1091,NA,NA,NA
Acacia chamaeleon,232.78499999999997,0.09523809523809526,0.1885714285714286,0.001904761904761909,0.9268292682926825,0.6047171492371278,38,42,NA,NA,NA
Acacia cheelii,129.85285714285718,0.17073170731707316,0.20140756921762695,0.14005584541651936,1.0492610837438423,0.17824319202460692,591,697,NA,NA,NA
Acacia chrysocephala,123.51857142857143,0.1794871794871795,0.2562551142060978,0.10271924476826115,0.9236453201970443,0.7098425273574562,97,117,NA,NA,NA
Acacia chrysotricha,NA,NA,NA,NA,NA,NA,24,24,NA,"Error: no valid set of coefficients has been found: please supply starting values
","Error: no valid set of coefficients has been found: please supply starting values
"
Acacia cincinnata,66.51,0.3333333333333333,0.44074067170616676,0.22592599496049987,2.690909090909091,5.620855284102938e-19,97,111,NA,NA,NA
Acacia clunies-rossiae,58.98056603773586,0.37588652482269497,0.47708521548219723,0.2746878341631927,0.6285714285714287,0.9998178498044252,88,141,NA,NA,NA
Acacia cochlearis,108.45324324324324,0.20441988950276246,0.2702884782286437,0.13855130077688121,1.0174174174174173,0.42098215115383214,148,181,NA,NA,NA
Acacia cognata,41.930217391304346,0.5287356321839081,0.5827576424465111,0.474713621921305,0.646105724116359,0.9999999999999816,359,696,NA,NA,NA
Acacia colei,8.570876288659797,2.586666666666666,2.8440501505536044,2.3292831827797276,2.554071818999516,3.34068122767123e-22,37,150,NA,NA,NA
Acacia colei var. colei,11.546875000000004,1.9199999999999995,2.08377225872312,1.756227741276879,3.0912408759124097,8.560370572389149e-60,103,275,NA,NA,NA
Acacia colletioides,591.31546875,0.03749267721148213,0.04667838312829525,0.02830697129466901,1.1194131008206332,3.771873406663417e-4,1647,1707,NA,NA,NA
Acacia complanata,27.67917835671343,0.8009630818619583,0.8712409044803047,0.7306852592436119,1.4197526886570566,2.3160839195528598e-11,340,623,NA,NA,NA
Acacia concurrens,37.75009842519687,0.5872832369942195,0.6383539381095626,0.5362125358788763,1.1226760717410327,0.006788426834536414,513,865,NA,NA,NA
Acacia conferta,46.34815217391305,0.47833622183708835,0.5347694376822163,0.42190300599196034,1.4807518115942029,4.4455412228730275e-13,405,577,NA,NA,NA
Acacia congesta,88.68,0.25,0.5964823227814082,-0.09648232278140823,0.8571428571428571,0.5397493503955574,6,8,NA,NA,NA
Acacia conjunctifolia,5.1744869215291756,4.2844827586206895,4.6611659805761345,3.907799536665245,1.3509054325955736,0.007265633846876471,7,116,NA,NA,NA
Acacia conspersa,5.439340101522844,4.075862068965517,4.40447285146263,3.7472512864684036,2.4367127279563827,2.70714235834484e-19,19,145,NA,NA,NA
Acacia constablei,25.126,0.8823529411764707,1.3288851387392082,0.4358207436137332,0.12499999999999999,0.9999897508033255,2,17,NA,NA,NA
Acacia continua,142.70592233009708,0.15535444947209656,0.18535720583345516,0.12535169311073796,0.9237086792010087,0.9202141318479727,564,663,NA,NA,NA
Acacia convallium,5.299601593625499,4.183333333333333,4.700870664246658,3.6657960024200076,3.3424944290634078,8.614225283675068e-17,9,60,NA,NA,NA
Acacia coriacea,20.724130434782612,1.069767441860465,1.3789155062075702,0.7606193775133598,2.9554865424430643,4.7929968967816e-10,27,43,NA,NA,NA
Acacia costiniana,39.520434782608696,0.5609756097560976,0.7902397508705593,0.3317114686416359,0.45,0.998944046315641,18,41,NA,NA,NA
Acacia courtii,199.53000000000003,0.1111111111111111,0.21999999999999997,0.0022222222222222227,0.9142857142857143,0.61370501566405955,32,36,NA,NA,NA
Acacia cowleana,13.416672413793105,1.6524216524216524,1.786903278486797,1.5179400263565077,2.2263349753694586,1.0279199502066027e-34,113,351,NA,NA,NA
Acacia crassa,62.28714285714288,0.3559322033898304,0.5081669213917532,0.20369748538790758,2.3990147783251237,1.278146690569982e-8,45,59,NA,NA,NA
Acacia crassicarpa,17.475176470588234,1.2686567164179106,1.4035097547484632,1.133803678087358,4.135007710949547,3.779447594716675e-102,166,268,NA,NA,NA
Acacia crassistipula,42.756428571428565,0.5185185185185186,0.790135128817664,0.2469019082193732,2.2802197802197797,2.09036391062232e-4,20,27,NA,NA,NA
Acacia cremiflora,224.47125,0.09876543209876544,0.16720638474694485,0.030324479450586028,1.1656249999999997,0.14761110058295393,74,81,NA,NA,NA
Acacia cultriformis,116.08458333333333,0.19098143236074272,0.2350958925557231,0.14686697216576233,1.228945035460993,0.0015832024245783925,319,377,NA,NA,NA
Acacia cupularis,164.52473684210526,0.13475177304964542,0.16504766641609833,0.1044558796831925,0.9458726745816579,0.817296144025792,491,564,NA,NA,NA
Acacia curranii,88.68000000000002,0.24999999999999994,0.3624137095965752,0.13758629040342468,1.0800000000000003,0.29752711788789077,60,76,NA,NA,NA
Acacia cuthbertsonii subsp. cuthbertsonii,27.612934131736527,0.8028846153846154,0.92465760599667,0.6811116247725608,1.533830888946744,1.1960301320741002e-6,112,208,NA,NA,NA
Acacia cyclops,161.11663366336634,0.13760217983651227,0.16443835996920567,0.11076599970381888,1.1610092796455636,0.001598471302235006,646,734,NA,NA,NA
Acacia cyperophylla,72.05250000000001,0.30769230769230765,0.5209121986347127,0.09447241674990256,2.2800000000000007,2.6730756284196514e-4,21,26,NA,NA,NA
Acacia cyperophylla var. cyperophylla,226.134,0.09803921568627452,0.1476539043043565,0.04842452706819257,1.0421052631578946,0.3445222562810309,139,153,NA,NA,NA
Acacia dallachiana,20.669774436090226,1.0725806451612905,1.254869537786732,0.8902917525358488,0.4422641970780609,0.9999999886176066,25,124,NA,NA,NA
Acacia daviesii,66.51,0.3333333333333333,0.7105355092038887,-0.043868842537222175,0.7500000000000001,0.6472318887822313,6,9,NA,NA,NA
Acacia daviesioides,49.513000000000005,0.4477611940298507,0.6079904795089739,0.2875319085507275,1.4404040404040406,0.011064065717486627,48,67,NA,NA,NA
Acacia dawsonii,140.25918367346938,0.15806451612903227,0.20232258064516132,0.11380645161290323,0.9265570305792218,0.8183908556155601,263,310,NA,NA,NA
Acacia dealbata,58.83911050156737,0.3767901963679317,0.3871273348161832,0.3664530579196802,1.0210124500822166,0.04259803693069723,9394,13546,NA,NA,NA
Acacia dealbata subsp. dealbata,91.66148275862068,0.24186822351959972,0.2697060861361266,0.2140303609030728,1.0003454032583037,0.49119511067640775,942,1199,NA,NA,NA
Acacia dealbata subsp. subalpina,29.63316831683169,0.748148148148148,0.8513216073739321,0.6449746889223639,0.6304243807280356,0.9999996077907043,106,270,NA,NA,NA
Acacia deanei,148.36846153846153,0.14942528735632185,0.1697324152296248,0.1291181594830189,1.418901730907482,5.075536854612828e-23,1228,1392,NA,NA,NA
Acacia deanei subsp. deanei,161.33349397590365,0.13741721854304634,0.15832188204005068,0.116512555046042,1.200926323354728,1.6371714164080148e-6,1066,1208,NA,NA,NA
Acacia deanei subsp. paucijuga,102.07127516778525,0.21720116618075802,0.2520770393685686,0.18232529299294742,1.2140988585705186,9.650163871412882e-5,562,686,NA,NA,NA
Acacia debilis,39.906000000000006,0.5555555555555555,0.7277240059425005,0.3833871051686104,1.1605633802816906,0.16725879803672222,44,72,NA,NA,NA
Acacia decora,113.63147601476012,0.19510439164866816,0.21153007601481122,0.1786787072825251,2.0159533968404135,1.4295988270070176e-192,2406,2778,NA,NA,NA
Acacia decurrens,147.81767942583733,0.14998205956225333,0.164360349719595,0.13560376940491164,1.3002452453655837,5.548979427477932e-25,2437,2787,NA,NA,NA
Acacia dentifera,131.00454545454554,0.16923076923076916,0.2692397629091781,0.06922177555236018,1.0284090909090915,0.4136988131760325,55,65,NA,NA,NA
Acacia desmondii,66.50999999999999,0.33333333333333337,0.5802701223660285,0.08639654430063823,0.9999999999999997,0.4579297144718525,15,21,NA,NA,NA
Acacia dictyophleba,24.484733178654295,0.9054621848739496,0.990946759252883,0.8199776104950162,2.159399194040786,1.4578260008363797e-42,227,476,NA,NA,NA
Acacia difficilis,3.926190998902306,5.646694214876033,5.768921987663891,5.524466442088174,3.653175081696689,0,174,1452,NA,NA,NA
Acacia difformis,129.6945,0.17094017094017094,0.22391507875153868,0.1179652631288032,2.2386266094420604,3.7441471662342646e-24,210,234,NA,NA,NA
Acacia dilatata,66.50999999999999,0.33333333333333337,0.5219344212686111,0.14473224539805563,1.3714285714285708,0.07047473175595646,27,36,NA,NA,NA
Acacia dimidiata,3.491784437255237,6.349189189189188,6.511573601931994,6.186804776446381,3.2887950065712714,3.5173659175807675e-223,80,925,NA,NA,NA
Acacia disparrima subsp. disparrima,53.01044554455446,0.41821946169772256,0.4758940662338752,0.3605448571615699,1.6743560248140996,8.715574470178824e-19,354,483,NA,NA,NA
Acacia divergens,56.33360655737705,0.3935483870967742,0.4923102539663035,0.2947865202272449,1.1383862039599746,0.11506476703669724,110,155,NA,NA,NA
Acacia dolichophylla,12.9325,1.7142857142857144,2.400142842265004,1.0284285863064246,0.7564102564102562,0.7075031959887554,2,14,NA,NA,NA
Acacia doratoxylon,116.15152173913047,0.19087136929460577,0.21171958657501813,0.1700231520141934,1.2260044355046678,4.2505609998849255e-10,1427,1687,NA,NA,NA
Acacia drepanocarpa,5.048613861386139,4.391304347826087,4.99688769545569,3.7857210001964843,1.4926292629262927,0.017709707020482454,3,46,NA,NA,NA
Acacia drepanocarpa subsp. drepanocarpa,6.951610169491525,3.1891891891891895,3.5960823152924997,2.7822960630858793,1.663803111214302,3.210917807229778e-4,10,74,NA,NA,NA
Acacia drepanocarpa subsp. latifolia,6.0122033898305105,3.687499999999999,4.071637290995462,3.303362709004536,1.6346119536128463,9.397868869778854e-5,6,96,NA,NA,NA
Acacia drummondii,58.44818181818181,0.3793103448275863,0.5378140498147229,0.2208066398404497,0.909090909090909,0.6692653329466579,39,58,NA,NA,NA
Acacia drummondii subsp. candolleana,49.00736842105264,0.45238095238095233,0.6557962364128505,0.24896566834905423,1.1001283697047495,0.3042700125609729,27,42,NA,NA,NA
Acacia drummondii subsp. drummondii,66.50999999999999,0.33333333333333337,0.464,0.20266666666666672,2.0540540540540535,2.524859236845295e-7,60,75,NA,NA,NA
Acacia drummondii subsp. elegans,63.59289473684212,0.34862385321100914,0.4594701967506348,0.2377775096713835,0.8698830409356725,0.8302623250168442,74,109,NA,NA,NA
Acacia dunnii,4.487583081570997,4.940298507462687,5.31663840966159,4.563958605263784,2.5500306657883383,5.772457460382809e-20,14,134,NA,NA,NA
Acacia echinula,26.834337662337667,0.8261802575107295,0.9087081052915948,0.7436524097298642,1.007149839407904,0.4480412113704449,211,466,NA,NA,NA
Acacia echinuliflora,4.586896551724138,4.833333333333334,5.712910251831969,3.9537564148346984,2.9805097451274354,2.030918338715927e-6,3,24,NA,NA,NA
Acacia elachantha,14.526222527472525,1.526205450733753,1.6370727279829556,1.4153381734845505,1.6503312863606978,1.4281555512827876e-17,150,477,NA,NA,NA
Acacia elata,55.93007194244605,0.39638783269961975,0.4344337762348458,0.3583418891643937,1.3675020022041358,1.6805745245249922e-14,772,1052,NA,NA,NA
Acacia elongata,39.046601123595515,0.5677830940988835,0.6094890934062003,0.5260770947915667,1.2112727207510965,3.366385461106247e-7,765,1254,NA,NA,NA
Acacia enterocarpa,243.87,0.09090909090909091,0.14234575125507576,0.03947243056310608,1.4198473282442747,0.0011332097687057985,122,132,NA,NA,NA
Acacia ericifolia,34.979333333333344,0.6338028169014083,0.8189870381366021,0.4486185956662144,3.5720634920634935,4.645703971029539e-22,55,71,NA,NA,NA
Acacia erinacea,147.56906249999997,0.1502347417840376,0.18028794926982805,0.12018153429824711,1.3727468652037618,1.0372548457462564e-9,562,639,NA,NA,NA
Acacia estrophiolata,40.26636042402827,0.5505836575875487,0.6147321080328231,0.48643520714227434,1.3212448081334078,1.3073390354007434e-6,325,514,NA,NA,NA
Acacia euthycarpa,181.4846511627907,0.12215909090909091,0.1479776878567778,0.09634049396140401,0.972245195011413,0.6940726928198633,621,704,NA,NA,NA
Acacia euthycarpa subsp. euthycarpa,159.10235294117646,0.13934426229508198,0.18618305620449505,0.09250546838566892,1.100459937061244,0.13516733088384172,213,244,NA,NA,NA
Acacia euthycarpa subsp. oblanceolata,465.5700000000002,0.0476190476190476,0.1409523809523809,-0.04571428571428571,1.0000000000000004,0.45792971447185177,20,21,NA,NA,NA
Acacia excelsa,283.77599999999995,0.07812500000000001,0.10875000000000001,0.047500000000000014,1.8877742946708462,1.1550564144664028e-19,303,320,NA,NA,NA
Acacia excelsa subsp. angusta,742.6949999999999,0.029850746268656723,0.07122176988434727,-0.011520277347033824,0.9848484848484849,0.511703836470278,65,67,NA,NA,NA
Acacia excelsa subsp. excelsa,107.58970588235299,0.206060606060606,0.27532524675088954,0.13679596537032246,1.804878048780488,1.2282122135088275e-9,143,165,NA,NA,NA
Acacia extensa,65.24314285714287,0.3398058252427184,0.4048026650526887,0.2748089854327481,1.197402597402598,0.0098687252966365,228,309,NA,NA,NA
Acacia exudans,1773.5999999999997,0.012500000000000002,0.037000000000000005,-0.011999999999999999,1,0.47883843042315777,79,80,NA,NA,NA
Acacia fagonioides,99.76500000000003,0.22222222222222218,0.43999999999999995,0.004444444444444445,0.823529411764706,0.6671019392742759,14,18,NA,NA,NA
Acacia falcata,86.17962406015032,0.25725338491295957,0.27510246028883195,0.23940430953708722,1.3822899719469575,9.9006732046455e-42,2506,3102,NA,NA,NA
Acacia falciformis,33.82918705035967,0.6553512494106561,0.679712961433164,0.6309895373881483,0.769290533147638,1,1993,4242,NA,NA,NA
Acacia farinosa,127.23652173913044,0.17424242424242425,0.2153560170992915,0.133128831385557,1.0022014309301046,0.4782156060847217,333,396,NA,NA,NA
Acacia fecunda,22.17000000000001,0.9999999999999997,2.3859292911256325,-0.38592929112563323,2.218671295934097e-31,0.9999999999999997,0,2,NA,NA,NA
Acacia filicifolia,35.891585677749376,0.6176935229067928,0.6609873264613817,0.5743997193522039,1.163276487773319,4.5190994463261724e-5,733,1266,NA,NA,NA
Acacia filifolia,NA,NA,NA,NA,NA,NA,1,1,NA,"Error: no valid set of coefficients has been found: please supply starting values
","Error: no valid set of coefficients has been found: please supply starting values
"
Acacia filipes,9.50142857142857,2.333333333333334,3.197612094947767,1.469054571718901,1.4285714285714286,0.15207372481652628,1,12,NA,NA,NA
Acacia fimbriata,55.951338129496406,0.3962371721778791,0.4256962321549254,0.36677811220083284,1.1598197540085442,3.2139603451371394e-6,1219,1754,NA,NA,NA
Acacia flavescens,22.29181318681319,0.9945355191256829,1.0967060565452027,0.8923649817061631,3.123889808821316,1.2202296630742148e-80,223,366,NA,NA,NA
Acacia flexifolia,92.00550000000001,0.24096385542168675,0.29376738838433236,0.1881603224590411,1.9148036253776433,2.9073461612942935e-21,280,332,NA,NA,NA
Acacia floribunda,78.84574115044249,0.2811819595645412,0.2995118263773629,0.26285209275171945,1.2014926400537473,1.492088553574156e-14,2507,3215,NA,NA,NA
Acacia frigescens,52.80183206106871,0.4198717948717949,0.4707137364586983,0.36902985328489146,0.7874970899243993,0.9999727809199008,389,624,NA,NA,NA
Acacia froggattii,4.357551724137932,5.087719298245614,5.67329118030203,4.502147416189198,1.5322660098522167,0.006360512755912227,1,57,NA,NA,NA
Acacia fulva,45.683636363636374,0.48529411764705876,0.6508726880472726,0.319715547246845,0.8914518317503392,0.7238739046747971,41,68,NA,NA,NA
Acacia galioides,7.156820388349514,3.097744360902256,3.247306973440457,2.948181748364055,2.270601356663558,2.1425818028359036e-54,111,532,NA,NA,NA
Acacia genistifolia,140.30132352941177,0.15801704105344694,0.17053646324742155,0.14549761885947232,1.0481359382596012,0.01819838266611016,3318,3873,NA,NA,NA
Acacia georgensis,60.598000000000006,0.36585365853658536,0.5510011550869887,0.180706161986182,0.65,0.9573313012955184,26,41,NA,NA,NA
Acacia georginae,69.75439024390245,0.3178294573643411,0.3866223057005788,0.24903660902810337,1.1010724115023247,0.12746997307857788,192,258,NA,NA,NA
Acacia gladiiformis,44.765178082191774,0.4952510176390775,0.5460593587816879,0.44444267649646707,1.08155896366885,0.06163223777513273,471,737,NA,NA,NA
Acacia glandulicarpa,299.29499999999996,0.07407407407407408,0.11998566084392612,0.028162487304222057,0.9328358208955223,0.6990278140268944,125,135,NA,NA,NA
Acacia glaucoptera,162.58,0.13636363636363635,0.18780029670962117,0.08492697601765152,1.2402707275803722,0.012237692231326387,176,198,NA,NA,NA
Acacia gonocarpa,5.082793427230047,4.361774744027304,4.530872903297874,4.192676584756734,2.384077685486136,5.88826245825358e-68,64,586,NA,NA,NA
Acacia gonophylla,106.99434782608698,0.20720720720720717,0.291890358429666,0.12252405598474836,0.9754940711462452,0.5549542904330276,90,111,NA,NA,NA
Acacia gordonii,36.949999999999996,0.6000000000000001,0.8147072425420252,0.385292757457975,1.0204081632653061,0.4334366972557608,28,50,NA,NA,NA
Acacia gracilenta,4.740754716981133,4.6764705882352935,5.4033723416858885,3.949568834784698,0.9554030874785592,0.540397190061213,1,34,NA,NA,NA
Acacia granitica,21.42389423076924,1.034825870646766,1.1754603084559085,0.8941914328376233,0.9023557692307694,0.8356029670469188,70,201,NA,NA,NA
Acacia gunnii,71.13924715909093,0.311642319610447,0.3346634248396514,0.28862121438124266,1.1064611180449315,2.6276635947858015e-4,1695,2259,NA,NA,NA
Acacia hakeoides,106.82759493670886,0.2075306479859895,0.22621375677402425,0.18884753919795474,1.4302263473740044,3.5205449780465356e-38,1920,2284,NA,NA,NA
Acacia halliana,155.19000000000003,0.14285714285714285,0.18506873109802974,0.10064555461625595,1.407166123778502,3.190344592902145e-6,273,308,NA,NA,NA
Acacia hammondii,6.110722689075633,3.6280487804878034,3.7963588420389582,3.4597387189366486,2.68160331342313,1.1424717429634402e-76,73,492,NA,NA,NA
Acacia handonis,16.627499999999998,1.3333333333333335,1.9866666666666668,0.6800000000000003,0.7272727272727271,0.7133038296300324,3,12,NA,NA,NA
Acacia harpophylla,336.1590697674419,0.06595092024539877,0.08566346550250295,0.04623837498829459,1.401314614367878,4.9707455942024346e-11,617,652,NA,NA,NA
Acacia hastulata,33.85418918918919,0.6548672566371682,0.8040757302956066,0.5056587829787297,1.3026061776061777,0.017299364757129853,67,113,NA,NA,NA
Acacia havilandiorum,190.9083333333333,0.11612903225806454,0.15406451612903227,0.07819354838709679,1.109672779575692,0.08964835882045279,278,310,NA,NA,NA
Acacia helicophylla,4.491960784313725,4.935483870967743,5.488483824865975,4.382483917069511,2.643094396228436,5.4797663038074034e-11,5,62,NA,NA,NA
Acacia hemignosta,4.057871693523867,5.4634551495016614,5.650175441059946,5.276734857943377,4.900720851889194,1.3424073533114821e-304,101,602,NA,NA,NA
Acacia hemiteles,169.68576923076924,0.1306532663316583,0.1661652286427609,0.0951413040205557,1.1028870373958535,0.07691790470709531,352,398,NA,NA,NA
Acacia hemsleyi,13.38726923076923,1.656050955414013,1.8573506393205756,1.4547512715074504,2.4673570019723865,2.339232416346059e-21,63,157,NA,NA,NA
Acacia hilliana,12.284830371567045,1.8046647230320698,1.9468344979420666,1.662494948122073,1.3640941340966852,8.295366981164832e-6,78,343,NA,NA,NA
